timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-06-09T18:02:03.273571,1781049723.274,0.910,57.460,12,0.000
2026-06-09T18:02:09.314793,1781049729.315,0.400,61.800,12,0.000
2026-06-09T18:02:15.349176,1781049735.349,25.250,186.500,12,0.000
2026-06-09T18:02:21.415744,1781049741.416,0.020,45.500,12,0.000
2026-06-09T18:02:27.480916,1781049747.481,44.560,109.700,12,0.000
2026-06-09T18:02:34.350987,1781049754.351,49.990,151.200,12,0.000
2026-06-09T18:02:40.395800,1781049760.396,4.590,270.600,12,0.000
2026-06-09T18:02:46.439796,1781049766.440,113.940,237.800,12,0.000
2026-06-09T18:02:53.276192,1781049773.276,119.590,319.900,12,0.000
2026-06-09T18:02:59.315534,1781049779.316,135.340,488.900,12,0.000
2026-06-09T18:03:05.364202,1781049785.364,139.180,670.300,12,0.000
2026-06-09T18:03:11.407720,1781049791.408,120.010,488.600,12,0.000
2026-06-09T18:03:17.449153,1781049797.449,140.770,506.900,12,0.000
2026-06-09T18:03:24.291989,1781049804.292,77.690,343.700,12,0.000
2026-06-09T18:03:30.322990,1781049810.323,68.290,358.400,12,0.000
2026-06-09T18:03:36.361837,1781049816.362,54.610,369.800,12,0.000
2026-06-09T18:03:43.333098,1781049823.333,61.760,379.700,12,0.000
2026-06-09T18:03:49.372986,1781049829.373,57.040,391.500,12,0.000
2026-06-09T18:03:55.409529,1781049835.410,58.210,398.400,12,0.000
2026-06-09T18:04:01.441508,1781049841.442,59.970,408.700,12,0.000
2026-06-09T18:04:07.479204,1781049847.479,61.540,419.000,12,0.000
2026-06-09T18:04:14.334824,1781049854.335,58.680,430.600,12,0.000
2026-06-09T18:04:20.374328,1781049860.374,63.320,439.800,12,0.000
2026-06-09T18:04:26.410486,1781049866.410,59.540,446.200,12,0.000
2026-06-09T18:04:33.329998,1781049873.330,62.780,454.300,12,0.000
2026-06-09T18:04:39.371565,1781049879.372,61.650,461.900,12,0.000
2026-06-09T18:04:45.407541,1781049885.408,50.790,468.200,12,0.000
2026-06-09T18:04:51.448036,1781049891.448,61.060,476.200,12,0.000
2026-06-09T18:04:57.486563,1781049897.487,67.650,481.900,12,0.000
2026-06-09T18:05:04.347109,1781049904.347,69.770,410.600,12,0.000
2026-06-09T18:05:10.387205,1781049910.387,71.280,426.900,12,0.000
2026-06-09T18:05:16.429708,1781049916.430,63.600,428.600,12,0.000
2026-06-09T18:05:23.333681,1781049923.334,68.980,392.700,12,0.000
2026-06-09T18:05:29.375248,1781049929.375,70.740,395.800,12,0.000
2026-06-09T18:05:35.415742,1781049935.416,68.320,397.400,12,0.000
2026-06-09T18:05:41.454927,1781049941.455,69.420,375.600,12,0.000
2026-06-09T18:05:47.485613,1781049947.486,70.390,375.700,12,0.000
2026-06-09T18:05:54.340073,1781049954.340,70.030,377.800,12,0.000
2026-06-09T18:06:00.379115,1781049960.379,71.730,371.900,12,0.000
2026-06-09T18:06:06.417589,1781049966.418,72.180,373.400,12,0.000
2026-06-09T18:06:13.366624,1781049973.367,73.490,376.600,12,0.000
2026-06-09T18:06:19.402982,1781049979.403,63.620,377.100,12,0.000
2026-06-09T18:06:25.435209,1781049985.435,67.610,380.900,12,0.000
2026-06-09T18:06:31.471341,1781049991.471,70.710,381.500,12,0.000
2026-06-09T18:06:37.500887,1781049997.501,76.020,382.800,12,0.000
2026-06-09T18:06:44.359560,1781050004.360,75.690,384.800,12,0.000
2026-06-09T18:06:50.386923,1781050010.387,75.620,391.600,12,0.000
2026-06-09T18:06:56.419545,1781050016.420,118.530,392.400,12,0.000
2026-06-09T18:07:03.355336,1781050023.355,76.900,391.300,12,0.000
2026-06-09T18:07:09.399278,1781050029.399,75.330,393.500,12,0.000
2026-06-09T18:07:15.439701,1781050035.440,75.780,394.200,12,0.000
2026-06-09T18:07:21.477157,1781050041.477,72.440,394.700,12,0.000
2026-06-09T18:07:27.519409,1781050047.519,76.590,395.600,12,0.000
2026-06-09T18:07:34.378968,1781050054.379,76.160,396.300,12,0.000
2026-06-09T18:07:40.415125,1781050060.415,70.980,397.800,12,0.000
2026-06-09T18:07:46.456524,1781050066.457,79.190,399.600,12,0.000
2026-06-09T18:07:53.404637,1781050073.405,77.900,400.600,12,0.000
2026-06-09T18:07:59.442746,1781050079.443,74.780,401.900,12,0.000
2026-06-09T18:08:05.480423,1781050085.480,76.450,402.300,12,0.000
2026-06-09T18:08:11.521157,1781050091.521,74.120,407.300,12,0.000
2026-06-09T18:08:17.558506,1781050097.559,77.830,406.600,12,0.000
2026-06-09T18:08:24.393703,1781050104.394,78.510,409.800,12,0.000
2026-06-09T18:08:30.426844,1781050110.427,78.110,408.800,12,0.000
2026-06-09T18:08:36.462003,1781050116.462,78.650,409.700,12,0.000
2026-06-09T18:08:43.393165,1781050123.393,77.630,415.500,12,0.000
2026-06-09T18:08:49.430420,1781050129.430,78.520,416.300,12,0.000
2026-06-09T18:08:55.471725,1781050135.472,78.650,414.700,12,0.000
2026-06-09T18:09:01.507130,1781050141.507,74.910,416.600,12,0.000
2026-06-09T18:09:07.548819,1781050147.549,78.030,418.900,12,0.000
2026-06-09T18:09:14.393674,1781050154.394,78.520,423.000,12,0.000
2026-06-09T18:09:20.432615,1781050160.433,80.250,423.200,12,0.000
2026-06-09T18:09:26.470680,1781050166.471,79.180,424.200,12,0.000
2026-06-09T18:09:33.401128,1781050173.401,79.610,427.200,12,0.000
2026-06-09T18:09:39.433754,1781050179.434,79.720,426.200,12,0.000
2026-06-09T18:09:45.468464,1781050185.468,79.560,427.400,12,0.000
2026-06-09T18:09:51.511057,1781050191.511,78.040,428.200,12,0.000
2026-06-09T18:09:57.554578,1781050197.555,80.810,429.300,12,0.000
2026-06-09T18:10:04.441142,1781050204.441,80.950,430.800,12,0.000
2026-06-09T18:10:10.484763,1781050210.485,82.060,432.700,12,0.000
2026-06-09T18:10:16.524280,1781050216.524,73.320,435.100,12,0.000
2026-06-09T18:10:23.426828,1781050223.427,81.200,435.100,12,0.000
2026-06-09T18:10:29.465830,1781050229.466,80.520,438.900,12,0.000
2026-06-09T18:10:35.501000,1781050235.501,76.400,438.900,12,0.000
2026-06-09T18:10:41.540996,1781050241.541,79.920,440.700,12,0.000
2026-06-09T18:10:47.580511,1781050247.581,80.300,442.600,12,0.000
2026-06-09T18:10:54.444989,1781050254.445,81.100,443.000,12,0.000
2026-06-09T18:11:00.486574,1781050260.487,78.270,445.900,12,0.000
2026-06-09T18:11:06.519870,1781050266.520,80.330,444.500,12,0.000
2026-06-09T18:11:13.518653,1781050273.519,81.760,446.300,12,0.000
2026-06-09T18:11:19.556592,1781050279.557,80.550,446.000,12,0.000
2026-06-09T18:11:25.594682,1781050285.595,82.010,450.500,12,0.000
2026-06-09T18:11:31.635497,1781050291.635,79.020,450.900,12,0.000
2026-06-09T18:11:37.674211,1781050297.674,78.710,449.200,12,0.000
2026-06-09T18:11:44.467304,1781050304.467,81.540,451.700,12,0.000
2026-06-09T18:11:50.512338,1781050310.512,78.050,454.500,12,0.000
2026-06-09T18:11:56.569230,1781050316.569,80.000,454.600,12,0.000
2026-06-09T18:12:03.472781,1781050323.473,144.560,460.000,12,0.000
2026-06-09T18:12:09.503047,1781050329.503,79.150,458.300,12,0.000
2026-06-09T18:12:15.600026,1781050335.600,83.020,458.900,12,0.000
2026-06-09T18:12:21.669703,1781050341.670,75.510,461.700,12,0.000
2026-06-09T18:12:27.718251,1781050347.718,82.340,461.400,12,0.000
2026-06-09T18:12:34.457708,1781050354.458,83.010,463.900,12,0.000
2026-06-09T18:12:40.504398,1781050360.504,74.760,465.800,12,0.000
2026-06-09T18:12:46.539994,1781050366.540,98.130,467.700,12,0.000
2026-06-09T18:12:53.464980,1781050373.465,80.130,466.600,12,0.000
2026-06-09T18:12:59.494748,1781050379.495,77.320,466.800,12,0.000
2026-06-09T18:13:05.534797,1781050385.535,78.010,467.600,12,0.000
2026-06-09T18:13:11.571881,1781050391.572,79.710,471.000,12,0.000
2026-06-09T18:13:17.611892,1781050397.612,83.940,469.800,12,0.000
2026-06-09T18:13:24.490716,1781050404.491,81.740,473.900,12,0.000
2026-06-09T18:13:30.523728,1781050410.524,77.190,474.500,12,0.000
2026-06-09T18:13:36.567555,1781050416.568,84.970,475.600,12,0.000
2026-06-09T18:13:43.481243,1781050423.481,82.720,474.100,12,0.000
2026-06-09T18:13:49.516457,1781050429.516,81.370,477.700,12,0.000
2026-06-09T18:13:55.560297,1781050435.560,83.100,478.700,12,0.000
2026-06-09T18:14:01.606238,1781050441.606,75.780,477.200,12,0.000
2026-06-09T18:14:07.644912,1781050447.645,83.510,482.700,12,0.000
2026-06-09T18:14:14.504364,1781050454.504,80.770,483.100,12,0.000
2026-06-09T18:14:20.533405,1781050460.533,80.310,482.200,12,0.000
2026-06-09T18:14:26.577362,1781050466.577,84.290,485.100,12,0.000
2026-06-09T18:14:33.565000,1781050473.565,83.000,483.800,12,0.000
2026-06-09T18:14:39.597927,1781050479.598,83.140,486.500,12,0.000
2026-06-09T18:14:45.644612,1781050485.645,84.450,487.900,12,0.000
2026-06-09T18:14:51.679312,1781050491.679,79.660,489.500,12,0.000
2026-06-09T18:14:57.720639,1781050497.721,83.430,491.200,12,0.000
2026-06-09T18:15:04.499699,1781050504.500,83.230,493.200,12,0.000
2026-06-09T18:15:10.542505,1781050510.543,85.440,494.000,12,0.000
